id,presurvey_question_id,user_id,description,created_at
8281,1,796,Female,"2016-03-03 16:45:31"
8282,2,796,"55 or older","2016-03-03 16:45:31"
8283,3,796,"Bachelor degree","2016-03-03 16:45:31"
8284,4,796,"Graphic Design","2016-03-03 16:45:31"
8285,5,796,No,"2016-03-03 16:45:32"
8286,6,796,Medium,"2016-03-03 16:45:32"
8287,7,796,Medium,"2016-03-03 16:45:32"
8288,8,796,Yes,"2016-03-03 16:45:32"
8289,9,796,"We have a Nest thermostat","2016-03-03 16:45:32"
8290,1,798,Female,"2016-03-03 16:57:16"
8291,2,798,"35 to 45","2016-03-03 16:57:16"
8292,3,798,"Bachelor degree","2016-03-03 16:57:16"
8293,4,798,"political science","2016-03-03 16:57:16"
8294,5,798,No,"2016-03-03 16:57:16"
8295,6,798,Medium,"2016-03-03 16:57:16"
8296,7,798,Low,"2016-03-03 16:57:16"
8297,8,798,"Not sure","2016-03-03 16:57:16"
8298,9,798,,"2016-03-03 16:57:16"
8299,1,799,Female,"2016-03-03 17:01:02"
8300,2,799,"25 to 34","2016-03-03 17:01:02"
8301,3,799,"High school degree or equivalent (e.g., GED)","2016-03-03 17:01:02"
8302,4,799,,"2016-03-03 17:01:02"
8303,5,799,No,"2016-03-03 17:01:02"
8304,6,799,Medium,"2016-03-03 17:01:02"
8305,7,799,Medium,"2016-03-03 17:01:02"
8306,8,799,Yes,"2016-03-03 17:01:02"
8307,9,799,,"2016-03-03 17:01:02"
8308,1,800,Female,"2016-03-03 17:02:18"
8309,2,800,"35 to 45","2016-03-03 17:02:18"
8310,3,800,"Some college but no degree","2016-03-03 17:02:18"
8311,4,800,English,"2016-03-03 17:02:18"
8312,5,800,No,"2016-03-03 17:02:18"
8313,6,800,Low,"2016-03-03 17:02:18"
8314,7,800,Medium,"2016-03-03 17:02:18"
8315,8,800,No,"2016-03-03 17:02:18"
8316,9,800,,"2016-03-03 17:02:18"
8317,1,801,Male,"2016-03-03 17:12:42"
8318,2,801,"35 to 45","2016-03-03 17:12:43"
8319,3,801,"High school degree or equivalent (e.g., GED)","2016-03-03 17:12:43"
8320,4,801,,"2016-03-03 17:12:43"
8321,5,801,No,"2016-03-03 17:12:43"
8322,6,801,Low,"2016-03-03 17:12:43"
8323,7,801,"Very low","2016-03-03 17:12:43"
8324,8,801,No,"2016-03-03 17:12:43"
8325,9,801,,"2016-03-03 17:12:43"
8326,1,802,Male,"2016-03-03 17:15:53"
8327,2,802,"35 to 45","2016-03-03 17:15:53"
8328,3,802,"Bachelor degree","2016-03-03 17:15:53"
8329,4,802,"Computer Science","2016-03-03 17:15:53"
8330,5,802,"Yes; for more than five years","2016-03-03 17:15:53"
8331,6,802,High,"2016-03-03 17:15:53"
8332,7,802,High,"2016-03-03 17:15:54"
8333,8,802,Yes,"2016-03-03 17:15:54"
8334,9,802,,"2016-03-03 17:15:54"
8335,1,803,Female,"2016-03-03 17:19:19"
8336,2,803,"25 to 34","2016-03-03 17:19:19"
8337,3,803,"Some college but no degree","2016-03-03 17:19:19"
8338,4,803,Theatre,"2016-03-03 17:19:19"
8339,5,803,No,"2016-03-03 17:19:20"
8340,6,803,High,"2016-03-03 17:19:20"
8341,7,803,Medium,"2016-03-03 17:19:20"
8342,8,803,"Not sure","2016-03-03 17:19:20"
8343,9,803,"My Husband does IT for a regional Auto dealer","2016-03-03 17:19:20"
8344,1,805,Female,"2016-03-03 17:24:37"
8345,2,805,"25 to 34","2016-03-03 17:24:37"
8346,3,805,"Some college but no degree","2016-03-03 17:24:37"
8347,4,805,Business,"2016-03-03 17:24:37"
8348,5,805,No,"2016-03-03 17:24:37"
8349,6,805,Medium,"2016-03-03 17:24:37"
8350,7,805,Medium,"2016-03-03 17:24:37"
8351,8,805,Yes,"2016-03-03 17:24:38"
8352,9,805,,"2016-03-03 17:24:38"
8353,1,806,Female,"2016-03-03 17:27:31"
8354,2,806,"35 to 45","2016-03-03 17:27:31"
8355,3,806,"Some college but no degree","2016-03-03 17:27:31"
8356,4,806,general,"2016-03-03 17:27:31"
8357,5,806,No,"2016-03-03 17:27:31"
8358,6,806,Medium,"2016-03-03 17:27:31"
8359,7,806,Medium,"2016-03-03 17:27:31"
8360,8,806,No,"2016-03-03 17:27:31"
8361,9,806,,"2016-03-03 17:27:31"
8362,1,807,Male,"2016-03-03 17:30:58"
8363,2,807,"25 to 34","2016-03-03 17:30:58"
8364,3,807,"Bachelor degree","2016-03-03 17:30:58"
8365,4,807,"Civil Engineering","2016-03-03 17:30:58"
8366,5,807,No,"2016-03-03 17:30:58"
8367,6,807,Medium,"2016-03-03 17:30:58"
8368,7,807,High,"2016-03-03 17:30:58"
8369,8,807,Yes,"2016-03-03 17:30:58"
8370,9,807,,"2016-03-03 17:30:58"
8371,1,808,Female,"2016-03-03 17:36:30"
8372,2,808,"25 to 34","2016-03-03 17:36:30"
8373,3,808,"Some college but no degree","2016-03-03 17:36:30"
8374,4,808,"Occupational Therapy","2016-03-03 17:36:30"
8375,5,808,No,"2016-03-03 17:36:30"
8376,6,808,Low,"2016-03-03 17:36:30"
8377,7,808,Medium,"2016-03-03 17:36:30"
8378,8,808,No,"2016-03-03 17:36:30"
8379,9,808,,"2016-03-03 17:36:30"
8380,1,809,Male,"2016-03-03 17:37:05"
8381,2,809,"35 to 45","2016-03-03 17:37:05"
8382,3,809,"Some college but no degree","2016-03-03 17:37:05"
8383,4,809,philosophy,"2016-03-03 17:37:05"
8384,5,809,"Yes; for one to five years","2016-03-03 17:37:05"
8385,6,809,"Very high","2016-03-03 17:37:06"
8386,7,809,High,"2016-03-03 17:37:06"
8387,8,809,No,"2016-03-03 17:37:06"
8388,9,809,,"2016-03-03 17:37:06"
8389,1,811,Male,"2016-03-03 17:48:34"
8390,2,811,"25 to 34","2016-03-03 17:48:34"
8391,3,811,"Bachelor degree","2016-03-03 17:48:34"
8392,4,811,Business,"2016-03-03 17:48:34"
8393,5,811,No,"2016-03-03 17:48:34"
8394,6,811,Low,"2016-03-03 17:48:34"
8395,7,811,Low,"2016-03-03 17:48:34"
8396,8,811,No,"2016-03-03 17:48:34"
8397,9,811,,"2016-03-03 17:48:34"
8398,1,812,Female,"2016-03-03 17:50:37"
8399,2,812,"45 to 54","2016-03-03 17:50:37"
8400,3,812,"Some college but no degree","2016-03-03 17:50:37"
8401,4,812,"Graphic Design","2016-03-03 17:50:37"
8402,5,812,No,"2016-03-03 17:50:37"
8403,6,812,Medium,"2016-03-03 17:50:37"
8404,7,812,Medium,"2016-03-03 17:50:37"
8405,8,812,Yes,"2016-03-03 17:50:37"
8406,9,812,,"2016-03-03 17:50:37"
8407,1,815,Female,"2016-03-03 17:51:16"
8408,2,815,"25 to 34","2016-03-03 17:51:16"
8409,3,815,"High school degree or equivalent (e.g., GED)","2016-03-03 17:51:16"
8410,4,815,,"2016-03-03 17:51:16"
8411,5,815,No,"2016-03-03 17:51:16"
8412,6,815,Medium,"2016-03-03 17:51:17"
8413,7,815,Medium,"2016-03-03 17:51:17"
8414,8,815,No,"2016-03-03 17:51:17"
8415,9,815,,"2016-03-03 17:51:17"
8416,1,816,Male,"2016-03-03 17:51:25"
8417,2,816,"25 to 34","2016-03-03 17:51:25"
8418,3,816,"High school degree or equivalent (e.g., GED)","2016-03-03 17:51:25"
8419,4,816,,"2016-03-03 17:51:25"
8420,5,816,"Yes; for more than five years","2016-03-03 17:51:25"
8421,6,816,High,"2016-03-03 17:51:25"
8422,7,816,"Very high","2016-03-03 17:51:25"
8423,8,816,Yes,"2016-03-03 17:51:25"
8424,9,816,,"2016-03-03 17:51:25"
8425,1,817,Male,"2016-03-03 17:52:21"
8426,2,817,"25 to 34","2016-03-03 17:52:21"
8427,3,817,"Some college but no degree","2016-03-03 17:52:21"
8428,4,817,"Computer Science","2016-03-03 17:52:21"
8429,5,817,No,"2016-03-03 17:52:21"
8430,6,817,High,"2016-03-03 17:52:21"
8431,7,817,High,"2016-03-03 17:52:21"
8432,8,817,No,"2016-03-03 17:52:22"
8433,9,817,,"2016-03-03 17:52:22"
8434,1,818,Male,"2016-03-03 17:55:19"
8435,2,818,"25 to 34","2016-03-03 17:55:19"
8436,3,818,"Some college but no degree","2016-03-03 17:55:19"
8437,4,818,Communications,"2016-03-03 17:55:19"
8438,5,818,No,"2016-03-03 17:55:19"
8439,6,818,High,"2016-03-03 17:55:19"
8440,7,818,High,"2016-03-03 17:55:19"
8441,8,818,Yes,"2016-03-03 17:55:19"
8442,9,818,,"2016-03-03 17:55:19"
8443,1,819,Male,"2016-03-03 17:56:11"
8444,2,819,"55 or older","2016-03-03 17:56:11"
8445,3,819,"High school degree or equivalent (e.g., GED)","2016-03-03 17:56:11"
8446,4,819,,"2016-03-03 17:56:11"
8447,5,819,No,"2016-03-03 17:56:11"
8448,6,819,"Very low","2016-03-03 17:56:11"
8449,7,819,Low,"2016-03-03 17:56:11"
8450,8,819,No,"2016-03-03 17:56:11"
8451,9,819,,"2016-03-03 17:56:11"
8452,1,820,Female,"2016-03-03 17:58:12"
8453,2,820,"25 to 34","2016-03-03 17:58:12"
8454,3,820,"Bachelor degree","2016-03-03 17:58:12"
8455,4,820,Humanities,"2016-03-03 17:58:12"
8456,5,820,No,"2016-03-03 17:58:12"
8457,6,820,Medium,"2016-03-03 17:58:12"
8458,7,820,Medium,"2016-03-03 17:58:12"
8459,8,820,No,"2016-03-03 17:58:12"
8460,9,820,,"2016-03-03 17:58:12"
8461,1,821,Female,"2016-03-03 18:09:04"
8462,2,821,"35 to 45","2016-03-03 18:09:04"
8463,3,821,"Some college but no degree","2016-03-03 18:09:04"
8464,4,821,commerce,"2016-03-03 18:09:04"
8465,5,821,No,"2016-03-03 18:09:04"
8466,6,821,Medium,"2016-03-03 18:09:04"
8467,7,821,Medium,"2016-03-03 18:09:04"
8468,8,821,Yes,"2016-03-03 18:09:04"
8469,9,821,"Kitchen appliances ","2016-03-03 18:09:04"
8470,1,822,Female,"2016-03-03 18:08:09"
8471,2,822,"35 to 45","2016-03-03 18:08:09"
8472,3,822,"Bachelor degree","2016-03-03 18:08:09"
8473,4,822,"Environmental Studies","2016-03-03 18:08:09"
8474,5,822,No,"2016-03-03 18:08:09"
8475,6,822,Low,"2016-03-03 18:08:09"
8476,7,822,Low,"2016-03-03 18:08:09"
8477,8,822,No,"2016-03-03 18:08:09"
8478,9,822,,"2016-03-03 18:08:10"
8479,1,824,Female,"2016-03-03 18:26:07"
8480,2,824,"45 to 54","2016-03-03 18:26:07"
8481,3,824,"Some college but no degree","2016-03-03 18:26:07"
8482,4,824,"business administration","2016-03-03 18:26:07"
8483,5,824,No,"2016-03-03 18:26:07"
8484,6,824,Medium,"2016-03-03 18:26:07"
8485,7,824,Medium,"2016-03-03 18:26:07"
8486,8,824,No,"2016-03-03 18:26:08"
8487,9,824,,"2016-03-03 18:26:08"
8488,1,825,Female,"2016-03-03 18:24:10"
8489,2,825,"25 to 34","2016-03-03 18:24:11"
8490,3,825,"Some college but no degree","2016-03-03 18:24:11"
8491,4,825,Theater,"2016-03-03 18:24:11"
8492,5,825,No,"2016-03-03 18:24:11"
8493,6,825,Medium,"2016-03-03 18:24:11"
8494,7,825,Medium,"2016-03-03 18:24:11"
8495,8,825,No,"2016-03-03 18:24:11"
8496,9,825,N/A,"2016-03-03 18:24:11"
8497,1,826,Female,"2016-03-03 18:25:35"
8498,2,826,"35 to 45","2016-03-03 18:25:35"
8499,3,826,"Graduate degree","2016-03-03 18:25:35"
8500,4,826,Counseling,"2016-03-03 18:25:35"
8501,5,826,No,"2016-03-03 18:25:35"
8502,6,826,Medium,"2016-03-03 18:25:35"
8503,7,826,Low,"2016-03-03 18:25:35"
8504,8,826,No,"2016-03-03 18:25:36"
8505,9,826,,"2016-03-03 18:25:36"
8506,1,827,Female,"2016-03-03 18:39:21"
8507,2,827,"25 to 34","2016-03-03 18:39:22"
8508,3,827,"Some college but no degree","2016-03-03 18:39:22"
8509,4,827,"Dental assisting","2016-03-03 18:39:22"
8510,5,827,No,"2016-03-03 18:39:22"
8511,6,827,Medium,"2016-03-03 18:39:22"
8512,7,827,Medium,"2016-03-03 18:39:22"
8513,8,827,No,"2016-03-03 18:39:22"
8514,9,827,,"2016-03-03 18:39:22"
8515,1,829,Male,"2016-03-03 19:07:42"
8516,2,829,"18 to 24","2016-03-03 19:07:42"
8517,3,829,"Bachelor degree","2016-03-03 19:07:42"
8518,4,829,"Graphic Design","2016-03-03 19:07:42"
8519,5,829,No,"2016-03-03 19:07:42"
8520,6,829,Low,"2016-03-03 19:07:42"
8521,7,829,"Very low","2016-03-03 19:07:42"
8522,8,829,No,"2016-03-03 19:07:42"
8523,9,829,,"2016-03-03 19:07:42"
8524,1,830,Male,"2016-03-03 19:16:14"
8525,2,830,"35 to 45","2016-03-03 19:16:14"
8526,3,830,"Bachelor degree","2016-03-03 19:16:14"
8527,4,830,Economics,"2016-03-03 19:16:14"
8528,5,830,"Yes; for less than a year","2016-03-03 19:16:14"
8529,6,830,Medium,"2016-03-03 19:16:14"
8530,7,830,Medium,"2016-03-03 19:16:14"
8531,8,830,Yes,"2016-03-03 19:16:14"
8532,9,830,,"2016-03-03 19:16:14"
8533,1,831,Male,"2016-03-03 19:25:50"
8534,2,831,"25 to 34","2016-03-03 19:25:50"
8535,3,831,"Some college but no degree","2016-03-03 19:25:50"
8536,4,831,Business,"2016-03-03 19:25:50"
8537,5,831,"Yes; for more than five years","2016-03-03 19:25:50"
8538,6,831,High,"2016-03-03 19:25:50"
8539,7,831,"Very high","2016-03-03 19:25:50"
8540,8,831,No,"2016-03-03 19:25:50"
8541,9,831,,"2016-03-03 19:25:50"
8542,1,832,Male,"2016-03-03 19:31:28"
8543,2,832,"25 to 34","2016-03-03 19:31:28"
8544,3,832,"High school degree or equivalent (e.g., GED)","2016-03-03 19:31:28"
8545,4,832,,"2016-03-03 19:31:28"
8546,5,832,No,"2016-03-03 19:31:28"
8547,6,832,Medium,"2016-03-03 19:31:28"
8548,7,832,Medium,"2016-03-03 19:31:28"
8549,8,832,No,"2016-03-03 19:31:28"
8550,9,832,,"2016-03-03 19:31:28"
8551,1,833,Male,"2016-03-03 19:47:27"
8552,2,833,"25 to 34","2016-03-03 19:47:27"
8553,3,833,"High school degree or equivalent (e.g., GED)","2016-03-03 19:47:27"
8554,4,833,,"2016-03-03 19:47:27"
8555,5,833,No,"2016-03-03 19:47:27"
8556,6,833,Medium,"2016-03-03 19:47:27"
8557,7,833,Medium,"2016-03-03 19:47:27"
8558,8,833,No,"2016-03-03 19:47:28"
8559,9,833,,"2016-03-03 19:47:28"
8560,1,834,Male,"2016-03-03 20:03:17"
8561,2,834,"25 to 34","2016-03-03 20:03:17"
8562,3,834,"Bachelor degree","2016-03-03 20:03:17"
8563,4,834,journalism,"2016-03-03 20:03:17"
8564,5,834,No,"2016-03-03 20:03:17"
8565,6,834,Low,"2016-03-03 20:03:17"
8566,7,834,Low,"2016-03-03 20:03:17"
8567,8,834,No,"2016-03-03 20:03:18"
8568,9,834,,"2016-03-03 20:03:18"
8569,1,836,Female,"2016-03-03 20:34:51"
8570,2,836,"25 to 34","2016-03-03 20:34:51"
8571,3,836,"Bachelor degree","2016-03-03 20:34:52"
8572,4,836,Accounts,"2016-03-03 20:34:52"
8573,5,836,No,"2016-03-03 20:34:52"
8574,6,836,High,"2016-03-03 20:34:52"
8575,7,836,High,"2016-03-03 20:34:52"
8576,8,836,Yes,"2016-03-03 20:34:52"
8577,9,836,,"2016-03-03 20:34:52"
8578,1,837,Female,"2016-03-03 20:51:02"
8579,2,837,"45 to 54","2016-03-03 20:51:02"
8580,3,837,"Some college but no degree","2016-03-03 20:51:02"
8581,4,837,"Business Administration","2016-03-03 20:51:02"
8582,5,837,No,"2016-03-03 20:51:03"
8583,6,837,Low,"2016-03-03 20:51:03"
8584,7,837,Low,"2016-03-03 20:51:03"
8585,8,837,Yes,"2016-03-03 20:51:03"
8586,9,837,,"2016-03-03 20:51:03"
8587,1,838,Male,"2016-03-03 21:54:24"
8588,2,838,"35 to 45","2016-03-03 21:54:24"
8589,3,838,"Bachelor degree","2016-03-03 21:54:24"
8590,4,838,english,"2016-03-03 21:54:24"
8591,5,838,No,"2016-03-03 21:54:24"
8592,6,838,High,"2016-03-03 21:54:24"
8593,7,838,High,"2016-03-03 21:54:24"
8594,8,838,Yes,"2016-03-03 21:54:24"
8595,9,838,"Nest thermostat Gen 3","2016-03-03 21:54:24"
8596,1,839,Male,"2016-03-03 22:23:54"
8597,2,839,"18 to 24","2016-03-03 22:23:54"
8598,3,839,"Bachelor degree","2016-03-03 22:23:54"
8599,4,839,"Computer Science","2016-03-03 22:23:54"
8600,5,839,"Yes; for one to five years","2016-03-03 22:23:54"
8601,6,839,High,"2016-03-03 22:23:54"
8602,7,839,Medium,"2016-03-03 22:23:54"
8603,8,839,Yes,"2016-03-03 22:23:55"
8604,9,839,,"2016-03-03 22:23:55"
8605,1,841,Female,"2016-03-03 23:10:06"
8606,2,841,"18 to 24","2016-03-03 23:10:07"
8607,3,841,"Bachelor degree","2016-03-03 23:10:07"
8608,4,841,"industrial technology drafting and design","2016-03-03 23:10:07"
8609,5,841,"Yes; for one to five years","2016-03-03 23:10:07"
8610,6,841,High,"2016-03-03 23:10:07"
8611,7,841,High,"2016-03-03 23:10:07"
8612,8,841,Yes,"2016-03-03 23:10:07"
8613,9,841,,"2016-03-03 23:10:07"
8614,1,842,Male,"2016-03-04 08:02:10"
8615,2,842,"25 to 34","2016-03-04 08:02:10"
8616,3,842,"High school degree or equivalent (e.g., GED)","2016-03-04 08:02:10"
8617,4,842,,"2016-03-04 08:02:11"
8618,5,842,No,"2016-03-04 08:02:11"
8619,6,842,High,"2016-03-04 08:02:11"
8620,7,842,High,"2016-03-04 08:02:11"
8621,8,842,Yes,"2016-03-04 08:02:11"
8622,9,842,,"2016-03-04 08:02:11"
8623,1,843,Male,"2016-03-04 08:02:17"
8624,2,843,"25 to 34","2016-03-04 08:02:17"
8625,3,843,"Some college but no degree","2016-03-04 08:02:17"
8626,4,843,Business,"2016-03-04 08:02:17"
8627,5,843,No,"2016-03-04 08:02:17"
8628,6,843,"Very low","2016-03-04 08:02:17"
8629,7,843,Medium,"2016-03-04 08:02:17"
8630,8,843,No,"2016-03-04 08:02:17"
8631,9,843,,"2016-03-04 08:02:18"
8632,1,844,Male,"2016-03-04 08:02:41"
8633,2,844,"45 to 54","2016-03-04 08:02:41"
8634,3,844,"Bachelor degree","2016-03-04 08:02:41"
8635,4,844,"computer science","2016-03-04 08:02:41"
8636,5,844,"Yes; for one to five years","2016-03-04 08:02:41"
8637,6,844,High,"2016-03-04 08:02:41"
8638,7,844,Medium,"2016-03-04 08:02:41"
8639,8,844,No,"2016-03-04 08:02:41"
8640,9,844,,"2016-03-04 08:02:41"
8641,1,845,Male,"2016-03-04 08:02:25"
8642,2,845,"18 to 24","2016-03-04 08:02:25"
8643,3,845,"Less than high school degree","2016-03-04 08:02:25"
8644,4,845,,"2016-03-04 08:02:25"
8645,5,845,No,"2016-03-04 08:02:25"
8646,6,845,High,"2016-03-04 08:02:26"
8647,7,845,Medium,"2016-03-04 08:02:26"
8648,8,845,No,"2016-03-04 08:02:26"
8649,9,845,,"2016-03-04 08:02:26"
8650,1,846,Female,"2016-03-04 08:02:39"
8651,2,846,"35 to 45","2016-03-04 08:02:39"
8652,3,846,"Some college but no degree","2016-03-04 08:02:40"
8653,4,846,"Political Science","2016-03-04 08:02:40"
8654,5,846,No,"2016-03-04 08:02:40"
8655,6,846,Low,"2016-03-04 08:02:40"
8656,7,846,Low,"2016-03-04 08:02:40"
8657,8,846,No,"2016-03-04 08:02:40"
8658,9,846,,"2016-03-04 08:02:40"
8659,1,847,Male,"2016-03-04 08:04:08"
8660,2,847,"35 to 45","2016-03-04 08:04:08"
8661,3,847,"Some college but no degree","2016-03-04 08:04:08"
8662,4,847,"Civil Engineer","2016-03-04 08:04:08"
8663,5,847,"Yes; for less than a year","2016-03-04 08:04:08"
8664,6,847,Medium,"2016-03-04 08:04:08"
8665,7,847,Medium,"2016-03-04 08:04:08"
8666,8,847,Yes,"2016-03-04 08:04:08"
8667,9,847,"Heating and Cooling Temperature Control via smart phone","2016-03-04 08:04:08"
8668,1,848,Male,"2016-03-04 08:02:44"
8669,2,848,"25 to 34","2016-03-04 08:02:44"
8670,3,848,"Bachelor degree","2016-03-04 08:02:44"
8671,4,848,"Computer Science","2016-03-04 08:02:44"
8672,5,848,No,"2016-03-04 08:02:45"
8673,6,848,"Very high","2016-03-04 08:02:45"
8674,7,848,Medium,"2016-03-04 08:02:45"
8675,8,848,Yes,"2016-03-04 08:02:45"
8676,9,848,,"2016-03-04 08:02:45"
8677,1,849,Male,"2016-03-04 08:02:29"
8678,2,849,"25 to 34","2016-03-04 08:02:30"
8679,3,849,"Some college but no degree","2016-03-04 08:02:30"
8680,4,849,,"2016-03-04 08:02:30"
8681,5,849,No,"2016-03-04 08:02:30"
8682,6,849,High,"2016-03-04 08:02:30"
8683,7,849,Medium,"2016-03-04 08:02:30"
8684,8,849,Yes,"2016-03-04 08:02:30"
8685,9,849,,"2016-03-04 08:02:30"
8686,1,850,Female,"2016-03-04 08:04:53"
8687,2,850,"35 to 45","2016-03-04 08:04:53"
8688,3,850,"Graduate degree","2016-03-04 08:04:53"
8689,4,850,Psychology,"2016-03-04 08:04:53"
8690,5,850,"Yes; for more than five years","2016-03-04 08:04:53"
8691,6,850,High,"2016-03-04 08:04:54"
8692,7,850,Medium,"2016-03-04 08:04:54"
8693,8,850,Yes,"2016-03-04 08:04:54"
8694,9,850,"Technology available with smartphones only. Rest like terminal servers, Cloud servers etc at work place ","2016-03-04 08:04:54"
8695,1,851,Male,"2016-03-04 08:03:48"
8696,2,851,"35 to 45","2016-03-04 08:03:48"
8697,3,851,"Bachelor degree","2016-03-04 08:03:48"
8698,4,851,"Drafting and Design","2016-03-04 08:03:48"
8699,5,851,"Yes; for one to five years","2016-03-04 08:03:48"
8700,6,851,Medium,"2016-03-04 08:03:49"
8701,7,851,Medium,"2016-03-04 08:03:49"
8702,8,851,No,"2016-03-04 08:03:49"
8703,9,851,,"2016-03-04 08:03:49"
8704,1,852,Female,"2016-03-04 08:03:32"
8705,2,852,"35 to 45","2016-03-04 08:03:32"
8706,3,852,"High school degree or equivalent (e.g., GED)","2016-03-04 08:03:32"
8707,4,852,,"2016-03-04 08:03:32"
8708,5,852,No,"2016-03-04 08:03:32"
8709,6,852,Low,"2016-03-04 08:03:32"
8710,7,852,Low,"2016-03-04 08:03:32"
8711,8,852,No,"2016-03-04 08:03:32"
8712,9,852,,"2016-03-04 08:03:32"
8713,1,854,Male,"2016-03-04 08:06:22"
8714,2,854,"25 to 34","2016-03-04 08:06:22"
8715,3,854,"Some college but no degree","2016-03-04 08:06:22"
8716,4,854,"COmputer science","2016-03-04 08:06:23"
8717,5,854,"Yes; for less than a year","2016-03-04 08:06:23"
8718,6,854,High,"2016-03-04 08:06:23"
8719,7,854,High,"2016-03-04 08:06:23"
8720,8,854,No,"2016-03-04 08:06:23"
8721,9,854,"Right now I am pursuing my Degree in Computer Science. And now I am in my 3rd semester(total 6 semesters).","2016-03-04 08:06:23"
8722,1,855,Female,"2016-03-04 08:03:07"
8723,2,855,"25 to 34","2016-03-04 08:03:08"
8724,3,855,"High school degree or equivalent (e.g., GED)","2016-03-04 08:03:08"
8725,4,855,,"2016-03-04 08:03:08"
8726,5,855,"Yes; for one to five years","2016-03-04 08:03:08"
8727,6,855,High,"2016-03-04 08:03:08"
8728,7,855,Medium,"2016-03-04 08:03:08"
8729,8,855,No,"2016-03-04 08:03:08"
8730,9,855,,"2016-03-04 08:03:08"
8731,1,856,Male,"2016-03-04 08:03:48"
8732,2,856,"35 to 45","2016-03-04 08:03:48"
8733,3,856,"Some college but no degree","2016-03-04 08:03:48"
8734,4,856,,"2016-03-04 08:03:48"
8735,5,856,No,"2016-03-04 08:03:48"
8736,6,856,Low,"2016-03-04 08:03:48"
8737,7,856,Medium,"2016-03-04 08:03:48"
8738,8,856,No,"2016-03-04 08:03:48"
8739,9,856,"I haven't own any smart home technologies till now. ","2016-03-04 08:03:48"
8740,1,857,Male,"2016-03-04 08:03:38"
8741,2,857,"25 to 34","2016-03-04 08:03:38"
8742,3,857,"Bachelor degree","2016-03-04 08:03:38"
8743,4,857,History,"2016-03-04 08:03:38"
8744,5,857,No,"2016-03-04 08:03:38"
8745,6,857,Medium,"2016-03-04 08:03:38"
8746,7,857,High,"2016-03-04 08:03:39"
8747,8,857,No,"2016-03-04 08:03:39"
8748,9,857,,"2016-03-04 08:03:39"
8749,1,858,Male,"2016-03-04 08:03:35"
8750,2,858,"55 or older","2016-03-04 08:03:35"
8751,3,858,"Bachelor degree","2016-03-04 08:03:35"
8752,4,858,"electrical engineering","2016-03-04 08:03:35"
8753,5,858,"Yes; for more than five years","2016-03-04 08:03:35"
8754,6,858,High,"2016-03-04 08:03:35"
8755,7,858,High,"2016-03-04 08:03:35"
8756,8,858,Yes,"2016-03-04 08:03:36"
8757,9,858,"wifi connected devices","2016-03-04 08:03:36"
8758,1,859,Male,"2016-03-04 08:03:56"
8759,2,859,"25 to 34","2016-03-04 08:03:56"
8760,3,859,"Some college but no degree","2016-03-04 08:03:56"
8761,4,859,"Computer Science","2016-03-04 08:03:56"
8762,5,859,"Yes; for one to five years","2016-03-04 08:03:56"
8763,6,859,"Very high","2016-03-04 08:03:56"
8764,7,859,Medium,"2016-03-04 08:03:56"
8765,8,859,Yes,"2016-03-04 08:03:56"
8766,9,859,,"2016-03-04 08:03:56"
8767,1,861,Female,"2016-03-04 08:04:18"
8768,2,861,"25 to 34","2016-03-04 08:04:18"
8769,3,861,"Graduate degree","2016-03-04 08:04:18"
8770,4,861,"Business administration","2016-03-04 08:04:18"
8771,5,861,"Yes; for one to five years","2016-03-04 08:04:18"
8772,6,861,Medium,"2016-03-04 08:04:18"
8773,7,861,Medium,"2016-03-04 08:04:18"
8774,8,861,Yes,"2016-03-04 08:04:18"
8775,9,861,,"2016-03-04 08:04:18"
8776,1,862,Male,"2016-03-04 08:05:03"
8777,2,862,"35 to 45","2016-03-04 08:05:03"
8778,3,862,"Graduate degree","2016-03-04 08:05:03"
8779,4,862,"Computer Science","2016-03-04 08:05:03"
8780,5,862,"Yes; for one to five years","2016-03-04 08:05:03"
8781,6,862,High,"2016-03-04 08:05:03"
8782,7,862,Medium,"2016-03-04 08:05:03"
8783,8,862,No,"2016-03-04 08:05:03"
8784,9,862,,"2016-03-04 08:05:03"
8785,1,865,Male,"2016-03-04 08:10:06"
8786,2,865,"25 to 34","2016-03-04 08:10:06"
8787,3,865,"Graduate degree","2016-03-04 08:10:06"
8788,4,865,"Computer Science","2016-03-04 08:10:06"
8789,5,865,"Yes; for one to five years","2016-03-04 08:10:06"
8790,6,865,High,"2016-03-04 08:10:06"
8791,7,865,High,"2016-03-04 08:10:06"
8792,8,865,Yes,"2016-03-04 08:10:07"
