id,personality_question_id,user_id,description,created_at
16017,20,709,2,"2016-03-03 15:10:17"
16018,1,710,5,"2016-03-03 15:11:59"
16019,2,710,5,"2016-03-03 15:11:59"
16020,3,710,5,"2016-03-03 15:11:59"
16021,4,710,1,"2016-03-03 15:11:59"
16022,5,710,3,"2016-03-03 15:11:59"
16023,6,710,1,"2016-03-03 15:11:59"
16024,7,710,1,"2016-03-03 15:11:59"
16025,8,710,1,"2016-03-03 15:11:59"
16026,9,710,5,"2016-03-03 15:11:59"
16027,10,710,1,"2016-03-03 15:12:00"
16028,11,710,4,"2016-03-03 15:12:00"
16029,12,710,5,"2016-03-03 15:12:00"
16030,13,710,4,"2016-03-03 15:12:00"
16031,14,710,1,"2016-03-03 15:12:00"
16032,15,710,2,"2016-03-03 15:12:00"
16033,16,710,1,"2016-03-03 15:12:00"
16034,17,710,1,"2016-03-03 15:12:00"
16035,18,710,1,"2016-03-03 15:12:00"
16036,19,710,5,"2016-03-03 15:12:00"
16037,20,710,3,"2016-03-03 15:12:00"
16038,1,711,4,"2016-03-03 15:06:21"
16039,2,711,4,"2016-03-03 15:06:21"
16040,3,711,2,"2016-03-03 15:06:21"
16041,4,711,1,"2016-03-03 15:06:21"
16042,5,711,4,"2016-03-03 15:06:21"
16043,6,711,2,"2016-03-03 15:06:21"
16044,7,711,3,"2016-03-03 15:06:21"
16045,8,711,2,"2016-03-03 15:06:21"
16046,9,711,4,"2016-03-03 15:06:21"
16047,10,711,1,"2016-03-03 15:06:21"
16048,11,711,2,"2016-03-03 15:06:21"
16049,12,711,3,"2016-03-03 15:06:22"
16050,13,711,3,"2016-03-03 15:06:22"
16051,14,711,1,"2016-03-03 15:06:22"
16052,15,711,1,"2016-03-03 15:06:22"
16053,16,711,2,"2016-03-03 15:06:22"
16054,17,711,2,"2016-03-03 15:06:22"
16055,18,711,1,"2016-03-03 15:06:22"
16056,19,711,5,"2016-03-03 15:06:22"
16057,20,711,1,"2016-03-03 15:06:22"
16058,1,712,1,"2016-03-03 15:06:03"
16059,2,712,2,"2016-03-03 15:06:03"
16060,3,712,3,"2016-03-03 15:06:03"
16061,4,712,2,"2016-03-03 15:06:03"
16062,5,712,5,"2016-03-03 15:06:03"
16063,6,712,4,"2016-03-03 15:06:03"
16064,7,712,3,"2016-03-03 15:06:03"
16065,8,712,3,"2016-03-03 15:06:03"
16066,9,712,4,"2016-03-03 15:06:03"
16067,10,712,3,"2016-03-03 15:06:03"
16068,11,712,2,"2016-03-03 15:06:03"
16069,12,712,3,"2016-03-03 15:06:03"
16070,13,712,4,"2016-03-03 15:06:03"
16071,14,712,3,"2016-03-03 15:06:03"
16072,15,712,1,"2016-03-03 15:06:03"
16073,16,712,2,"2016-03-03 15:06:03"
16074,17,712,3,"2016-03-03 15:06:04"
16075,18,712,1,"2016-03-03 15:06:04"
16076,19,712,3,"2016-03-03 15:06:04"
16077,20,712,1,"2016-03-03 15:06:04"
16078,1,716,3,"2016-03-03 15:06:38"
16079,2,716,2,"2016-03-03 15:06:38"
16080,3,716,4,"2016-03-03 15:06:38"
16081,4,716,2,"2016-03-03 15:06:38"
16082,5,716,3,"2016-03-03 15:06:38"
16083,6,716,2,"2016-03-03 15:06:38"
16084,7,716,3,"2016-03-03 15:06:38"
16085,8,716,2,"2016-03-03 15:06:39"
16086,9,716,4,"2016-03-03 15:06:39"
16087,10,716,2,"2016-03-03 15:06:39"
16088,11,716,4,"2016-03-03 15:06:39"
16089,12,716,2,"2016-03-03 15:06:39"
16090,13,716,3,"2016-03-03 15:06:39"
16091,14,716,2,"2016-03-03 15:06:39"
16092,15,716,2,"2016-03-03 15:06:39"
16093,16,716,2,"2016-03-03 15:06:39"
16094,17,716,3,"2016-03-03 15:06:39"
16095,18,716,1,"2016-03-03 15:06:39"
16096,19,716,5,"2016-03-03 15:06:39"
16097,20,716,2,"2016-03-03 15:06:39"
16098,1,720,1,"2016-03-03 15:07:09"
16099,2,720,4,"2016-03-03 15:07:09"
16100,3,720,4,"2016-03-03 15:07:09"
16101,4,720,1,"2016-03-03 15:07:09"
16102,5,720,4,"2016-03-03 15:07:09"
16103,6,720,3,"2016-03-03 15:07:09"
16104,7,720,1,"2016-03-03 15:07:09"
16105,8,720,1,"2016-03-03 15:07:09"
16106,9,720,5,"2016-03-03 15:07:09"
16107,10,720,1,"2016-03-03 15:07:09"
16108,11,720,3,"2016-03-03 15:07:09"
16109,12,720,4,"2016-03-03 15:07:09"
16110,13,720,4,"2016-03-03 15:07:09"
16111,14,720,1,"2016-03-03 15:07:09"
16112,15,720,1,"2016-03-03 15:07:09"
16113,16,720,3,"2016-03-03 15:07:10"
16114,17,720,1,"2016-03-03 15:07:10"
16115,18,720,1,"2016-03-03 15:07:10"
16116,19,720,5,"2016-03-03 15:07:10"
16117,20,720,1,"2016-03-03 15:07:10"
16118,1,721,1,"2016-03-03 15:06:23"
16119,2,721,3,"2016-03-03 15:06:23"
16120,3,721,2,"2016-03-03 15:06:23"
16121,4,721,3,"2016-03-03 15:06:23"
16122,5,721,2,"2016-03-03 15:06:23"
16123,6,721,4,"2016-03-03 15:06:23"
16124,7,721,3,"2016-03-03 15:06:23"
16125,8,721,3,"2016-03-03 15:06:23"
16126,9,721,3,"2016-03-03 15:06:23"
16127,10,721,3,"2016-03-03 15:06:23"
16128,11,721,2,"2016-03-03 15:06:23"
16129,12,721,3,"2016-03-03 15:06:23"
16130,13,721,3,"2016-03-03 15:06:23"
16131,14,721,2,"2016-03-03 15:06:23"
16132,15,721,3,"2016-03-03 15:06:23"
16133,16,721,4,"2016-03-03 15:06:23"
16134,17,721,3,"2016-03-03 15:06:23"
16135,18,721,3,"2016-03-03 15:06:23"
16136,19,721,3,"2016-03-03 15:06:24"
16137,20,721,4,"2016-03-03 15:06:24"
16138,1,722,3,"2016-03-03 15:06:35"
16139,2,722,5,"2016-03-03 15:06:35"
16140,3,722,5,"2016-03-03 15:06:35"
16141,4,722,1,"2016-03-03 15:06:35"
16142,5,722,3,"2016-03-03 15:06:35"
16143,6,722,2,"2016-03-03 15:06:35"
16144,7,722,1,"2016-03-03 15:06:35"
16145,8,722,1,"2016-03-03 15:06:35"
16146,9,722,5,"2016-03-03 15:06:35"
16147,10,722,2,"2016-03-03 15:06:35"
16148,11,722,3,"2016-03-03 15:06:35"
16149,12,722,4,"2016-03-03 15:06:35"
16150,13,722,4,"2016-03-03 15:06:35"
16151,14,722,1,"2016-03-03 15:06:35"
16152,15,722,2,"2016-03-03 15:06:36"
16153,16,722,3,"2016-03-03 15:06:36"
16154,17,722,2,"2016-03-03 15:06:36"
16155,18,722,2,"2016-03-03 15:06:36"
16156,19,722,4,"2016-03-03 15:06:36"
16157,20,722,2,"2016-03-03 15:06:36"
16158,1,723,1,"2016-03-03 15:08:01"
16159,2,723,4,"2016-03-03 15:08:01"
16160,3,723,5,"2016-03-03 15:08:02"
16161,4,723,1,"2016-03-03 15:08:02"
16162,5,723,5,"2016-03-03 15:08:02"
16163,6,723,4,"2016-03-03 15:08:02"
16164,7,723,2,"2016-03-03 15:08:02"
16165,8,723,1,"2016-03-03 15:08:02"
16166,9,723,5,"2016-03-03 15:08:02"
16167,10,723,2,"2016-03-03 15:08:02"
16168,11,723,2,"2016-03-03 15:08:02"
16169,12,723,4,"2016-03-03 15:08:02"
16170,13,723,5,"2016-03-03 15:08:02"
16171,14,723,2,"2016-03-03 15:08:02"
16172,15,723,2,"2016-03-03 15:08:02"
16173,16,723,4,"2016-03-03 15:08:02"
16174,17,723,2,"2016-03-03 15:08:03"
16175,18,723,1,"2016-03-03 15:08:03"
16176,19,723,5,"2016-03-03 15:08:03"
16177,20,723,1,"2016-03-03 15:08:03"
16178,1,724,3,"2016-03-03 15:09:29"
16179,2,724,3,"2016-03-03 15:09:29"
16180,3,724,3,"2016-03-03 15:09:29"
16181,4,724,1,"2016-03-03 15:09:29"
16182,5,724,3,"2016-03-03 15:09:29"
16183,6,724,1,"2016-03-03 15:09:30"
16184,7,724,1,"2016-03-03 15:09:30"
16185,8,724,1,"2016-03-03 15:09:30"
16186,9,724,3,"2016-03-03 15:09:30"
16187,10,724,1,"2016-03-03 15:09:30"
16188,11,724,3,"2016-03-03 15:09:30"
16189,12,724,3,"2016-03-03 15:09:30"
16190,13,724,3,"2016-03-03 15:09:30"
16191,14,724,1,"2016-03-03 15:09:30"
16192,15,724,1,"2016-03-03 15:09:30"
16193,16,724,1,"2016-03-03 15:09:30"
16194,17,724,1,"2016-03-03 15:09:30"
16195,18,724,1,"2016-03-03 15:09:30"
16196,19,724,3,"2016-03-03 15:09:30"
16197,20,724,1,"2016-03-03 15:09:30"
16198,1,727,1,"2016-03-03 15:08:00"
16199,2,727,4,"2016-03-03 15:08:00"
16200,3,727,4,"2016-03-03 15:08:00"
16201,4,727,2,"2016-03-03 15:08:00"
16202,5,727,3,"2016-03-03 15:08:00"
16203,6,727,4,"2016-03-03 15:08:00"
16204,7,727,1,"2016-03-03 15:08:01"
16205,8,727,1,"2016-03-03 15:08:01"
16206,9,727,3,"2016-03-03 15:08:01"
16207,10,727,1,"2016-03-03 15:08:01"
16208,11,727,2,"2016-03-03 15:08:01"
16209,12,727,4,"2016-03-03 15:08:01"
16210,13,727,2,"2016-03-03 15:08:01"
16211,14,727,1,"2016-03-03 15:08:01"
16212,15,727,1,"2016-03-03 15:08:01"
16213,16,727,1,"2016-03-03 15:08:01"
16214,17,727,1,"2016-03-03 15:08:01"
16215,18,727,1,"2016-03-03 15:08:01"
16216,19,727,4,"2016-03-03 15:08:01"
16217,20,727,1,"2016-03-03 15:08:01"
16218,1,728,5,"2016-03-03 15:07:40"
16219,2,728,5,"2016-03-03 15:07:40"
16220,3,728,5,"2016-03-03 15:07:40"
16221,4,728,1,"2016-03-03 15:07:40"
16222,5,728,5,"2016-03-03 15:07:40"
16223,6,728,1,"2016-03-03 15:07:41"
16224,7,728,1,"2016-03-03 15:07:41"
16225,8,728,1,"2016-03-03 15:07:41"
16226,9,728,5,"2016-03-03 15:07:41"
16227,10,728,1,"2016-03-03 15:07:41"
16228,11,728,5,"2016-03-03 15:07:41"
16229,12,728,5,"2016-03-03 15:07:41"
16230,13,728,3,"2016-03-03 15:07:41"
16231,14,728,1,"2016-03-03 15:07:41"
16232,15,728,1,"2016-03-03 15:07:41"
16233,16,728,1,"2016-03-03 15:07:41"
16234,17,728,1,"2016-03-03 15:07:41"
16235,18,728,1,"2016-03-03 15:07:41"
16236,19,728,5,"2016-03-03 15:07:41"
16237,20,728,1,"2016-03-03 15:07:41"
16238,1,731,3,"2016-03-03 15:08:06"
16239,2,731,4,"2016-03-03 15:08:06"
16240,3,731,4,"2016-03-03 15:08:06"
16241,4,731,2,"2016-03-03 15:08:06"
16242,5,731,4,"2016-03-03 15:08:06"
16243,6,731,3,"2016-03-03 15:08:06"
16244,7,731,1,"2016-03-03 15:08:06"
16245,8,731,2,"2016-03-03 15:08:06"
16246,9,731,4,"2016-03-03 15:08:06"
16247,10,731,2,"2016-03-03 15:08:06"
16248,11,731,4,"2016-03-03 15:08:06"
16249,12,731,3,"2016-03-03 15:08:06"
16250,13,731,4,"2016-03-03 15:08:06"
16251,14,731,3,"2016-03-03 15:08:06"
16252,15,731,2,"2016-03-03 15:08:06"
16253,16,731,2,"2016-03-03 15:08:07"
16254,17,731,1,"2016-03-03 15:08:07"
16255,18,731,2,"2016-03-03 15:08:07"
16256,19,731,2,"2016-03-03 15:08:07"
16257,20,731,1,"2016-03-03 15:08:07"
16258,1,733,1,"2016-03-03 15:11:56"
16259,2,733,5,"2016-03-03 15:11:56"
16260,3,733,3,"2016-03-03 15:11:56"
16261,4,733,4,"2016-03-03 15:11:56"
16262,5,733,5,"2016-03-03 15:11:56"
16263,6,733,4,"2016-03-03 15:11:56"
16264,7,733,2,"2016-03-03 15:11:56"
16265,8,733,3,"2016-03-03 15:11:57"
16266,9,733,3,"2016-03-03 15:11:57"
16267,10,733,4,"2016-03-03 15:11:57"
16268,11,733,1,"2016-03-03 15:11:57"
16269,12,733,4,"2016-03-03 15:11:57"
16270,13,733,5,"2016-03-03 15:11:57"
16271,14,733,4,"2016-03-03 15:11:57"
16272,15,733,4,"2016-03-03 15:11:57"
16273,16,733,5,"2016-03-03 15:11:57"
16274,17,733,2,"2016-03-03 15:11:57"
16275,18,733,3,"2016-03-03 15:11:57"
16276,19,733,2,"2016-03-03 15:11:57"
16277,20,733,1,"2016-03-03 15:11:57"
16278,1,734,1,"2016-03-03 15:12:12"
16279,2,734,2,"2016-03-03 15:12:12"
16280,3,734,4,"2016-03-03 15:12:12"
16281,4,734,2,"2016-03-03 15:12:12"
16282,5,734,4,"2016-03-03 15:12:12"
16283,6,734,5,"2016-03-03 15:12:12"
16284,7,734,4,"2016-03-03 15:12:12"
16285,8,734,2,"2016-03-03 15:12:12"
16286,9,734,4,"2016-03-03 15:12:13"
16287,10,734,2,"2016-03-03 15:12:13"
16288,11,734,3,"2016-03-03 15:12:13"
16289,12,734,2,"2016-03-03 15:12:13"
16290,13,734,4,"2016-03-03 15:12:13"
16291,14,734,3,"2016-03-03 15:12:13"
16292,15,734,2,"2016-03-03 15:12:13"
16293,16,734,4,"2016-03-03 15:12:13"
16294,17,734,3,"2016-03-03 15:12:13"
16295,18,734,3,"2016-03-03 15:12:13"
16296,19,734,3,"2016-03-03 15:12:13"
16297,20,734,2,"2016-03-03 15:12:13"
16298,1,735,4,"2016-03-03 15:11:50"
16299,2,735,4,"2016-03-03 15:11:50"
16300,3,735,4,"2016-03-03 15:11:50"
16301,4,735,1,"2016-03-03 15:11:50"
16302,5,735,4,"2016-03-03 15:11:50"
16303,6,735,2,"2016-03-03 15:11:51"
16304,7,735,3,"2016-03-03 15:11:51"
16305,8,735,1,"2016-03-03 15:11:51"
16306,9,735,5,"2016-03-03 15:11:51"
16307,10,735,2,"2016-03-03 15:11:51"
16308,11,735,4,"2016-03-03 15:11:51"
16309,12,735,2,"2016-03-03 15:11:51"
16310,13,735,2,"2016-03-03 15:11:51"
16311,14,735,2,"2016-03-03 15:11:51"
16312,15,735,2,"2016-03-03 15:11:51"
16313,16,735,2,"2016-03-03 15:11:51"
16314,17,735,2,"2016-03-03 15:11:51"
16315,18,735,2,"2016-03-03 15:11:51"
16316,19,735,3,"2016-03-03 15:11:51"
16317,20,735,1,"2016-03-03 15:11:51"
16318,1,736,3,"2016-03-03 15:11:05"
16319,2,736,3,"2016-03-03 15:11:05"
16320,3,736,3,"2016-03-03 15:11:05"
16321,4,736,3,"2016-03-03 15:11:05"
16322,5,736,3,"2016-03-03 15:11:05"
16323,6,736,3,"2016-03-03 15:11:05"
16324,7,736,3,"2016-03-03 15:11:05"
16325,8,736,3,"2016-03-03 15:11:05"
16326,9,736,2,"2016-03-03 15:11:05"
16327,10,736,3,"2016-03-03 15:11:05"
16328,11,736,3,"2016-03-03 15:11:05"
16329,12,736,3,"2016-03-03 15:11:05"
16330,13,736,4,"2016-03-03 15:11:05"
16331,14,736,3,"2016-03-03 15:11:05"
16332,15,736,3,"2016-03-03 15:11:05"
16333,16,736,3,"2016-03-03 15:11:05"
16334,17,736,5,"2016-03-03 15:11:05"
16335,18,736,3,"2016-03-03 15:11:05"
16336,19,736,2,"2016-03-03 15:11:06"
16337,20,736,2,"2016-03-03 15:11:06"
16338,1,738,2,"2016-03-03 15:12:06"
16339,2,738,3,"2016-03-03 15:12:06"
16340,3,738,3,"2016-03-03 15:12:06"
16341,4,738,1,"2016-03-03 15:12:06"
16342,5,738,5,"2016-03-03 15:12:06"
16343,6,738,4,"2016-03-03 15:12:06"
16344,7,738,3,"2016-03-03 15:12:06"
16345,8,738,4,"2016-03-03 15:12:06"
16346,9,738,4,"2016-03-03 15:12:06"
16347,10,738,2,"2016-03-03 15:12:06"
16348,11,738,1,"2016-03-03 15:12:06"
16349,12,738,3,"2016-03-03 15:12:06"
16350,13,738,2,"2016-03-03 15:12:06"
16351,14,738,2,"2016-03-03 15:12:06"
16352,15,738,1,"2016-03-03 15:12:06"
16353,16,738,4,"2016-03-03 15:12:06"
16354,17,738,3,"2016-03-03 15:12:06"
16355,18,738,4,"2016-03-03 15:12:06"
16356,19,738,3,"2016-03-03 15:12:06"
16357,20,738,1,"2016-03-03 15:12:06"
16358,1,739,1,"2016-03-03 15:14:01"
16359,2,739,3,"2016-03-03 15:14:01"
16360,3,739,1,"2016-03-03 15:14:01"
16361,4,739,1,"2016-03-03 15:14:01"
16362,5,739,4,"2016-03-03 15:14:01"
16363,6,739,3,"2016-03-03 15:14:01"
16364,7,739,3,"2016-03-03 15:14:01"
16365,8,739,4,"2016-03-03 15:14:01"
16366,9,739,4,"2016-03-03 15:14:01"
16367,10,739,3,"2016-03-03 15:14:01"
16368,11,739,2,"2016-03-03 15:14:01"
16369,12,739,3,"2016-03-03 15:14:01"
16370,13,739,4,"2016-03-03 15:14:01"
16371,14,739,1,"2016-03-03 15:14:01"
16372,15,739,3,"2016-03-03 15:14:01"
16373,16,739,5,"2016-03-03 15:14:01"
16374,17,739,3,"2016-03-03 15:14:01"
16375,18,739,1,"2016-03-03 15:14:01"
16376,19,739,2,"2016-03-03 15:14:01"
16377,20,739,1,"2016-03-03 15:14:02"
16378,1,740,1,"2016-03-03 15:12:49"
16379,2,740,3,"2016-03-03 15:12:49"
16380,3,740,5,"2016-03-03 15:12:49"
16381,4,740,2,"2016-03-03 15:12:49"
16382,5,740,5,"2016-03-03 15:12:49"
16383,6,740,5,"2016-03-03 15:12:49"
16384,7,740,3,"2016-03-03 15:12:49"
16385,8,740,1,"2016-03-03 15:12:49"
16386,9,740,2,"2016-03-03 15:12:49"
16387,10,740,2,"2016-03-03 15:12:49"
16388,11,740,1,"2016-03-03 15:12:49"
16389,12,740,3,"2016-03-03 15:12:50"
16390,13,740,4,"2016-03-03 15:12:50"
16391,14,740,2,"2016-03-03 15:12:50"
16392,15,740,3,"2016-03-03 15:12:50"
16393,16,740,5,"2016-03-03 15:12:50"
16394,17,740,4,"2016-03-03 15:12:50"
16395,18,740,2,"2016-03-03 15:12:50"
16396,19,740,2,"2016-03-03 15:12:50"
16397,20,740,1,"2016-03-03 15:12:50"
16398,1,741,4,"2016-03-03 15:13:22"
16399,2,741,4,"2016-03-03 15:13:22"
16400,3,741,4,"2016-03-03 15:13:22"
16401,4,741,2,"2016-03-03 15:13:22"
16402,5,741,4,"2016-03-03 15:13:22"
16403,6,741,3,"2016-03-03 15:13:22"
16404,7,741,2,"2016-03-03 15:13:22"
16405,8,741,4,"2016-03-03 15:13:23"
16406,9,741,4,"2016-03-03 15:13:23"
16407,10,741,2,"2016-03-03 15:13:23"
16408,11,741,4,"2016-03-03 15:13:23"
16409,12,741,4,"2016-03-03 15:13:23"
16410,13,741,4,"2016-03-03 15:13:23"
16411,14,741,2,"2016-03-03 15:13:23"
16412,15,741,1,"2016-03-03 15:13:23"
16413,16,741,2,"2016-03-03 15:13:23"
16414,17,741,2,"2016-03-03 15:13:23"
16415,18,741,2,"2016-03-03 15:13:23"
16416,19,741,4,"2016-03-03 15:13:23"
16417,20,741,2,"2016-03-03 15:13:23"
16418,1,742,1,"2016-03-03 15:12:16"
16419,2,742,5,"2016-03-03 15:12:16"
16420,3,742,4,"2016-03-03 15:12:16"
16421,4,742,3,"2016-03-03 15:12:16"
16422,5,742,2,"2016-03-03 15:12:16"
16423,6,742,5,"2016-03-03 15:12:16"
16424,7,742,2,"2016-03-03 15:12:16"
16425,8,742,2,"2016-03-03 15:12:16"
16426,9,742,3,"2016-03-03 15:12:16"
16427,10,742,4,"2016-03-03 15:12:16"
16428,11,742,1,"2016-03-03 15:12:16"
16429,12,742,4,"2016-03-03 15:12:16"
16430,13,742,5,"2016-03-03 15:12:16"
16431,14,742,4,"2016-03-03 15:12:16"
16432,15,742,3,"2016-03-03 15:12:16"
16433,16,742,5,"2016-03-03 15:12:16"
16434,17,742,2,"2016-03-03 15:12:16"
16435,18,742,2,"2016-03-03 15:12:16"
16436,19,742,3,"2016-03-03 15:12:17"
16437,20,742,4,"2016-03-03 15:12:17"
16438,1,743,2,"2016-03-03 15:13:51"
16439,2,743,4,"2016-03-03 15:13:51"
16440,3,743,3,"2016-03-03 15:13:51"
16441,4,743,1,"2016-03-03 15:13:51"
16442,5,743,2,"2016-03-03 15:13:51"
16443,6,743,3,"2016-03-03 15:13:51"
16444,7,743,5,"2016-03-03 15:13:51"
16445,8,743,1,"2016-03-03 15:13:51"
16446,9,743,4,"2016-03-03 15:13:51"
16447,10,743,2,"2016-03-03 15:13:51"
16448,11,743,4,"2016-03-03 15:13:51"
16449,12,743,4,"2016-03-03 15:13:51"
16450,13,743,4,"2016-03-03 15:13:51"
16451,14,743,2,"2016-03-03 15:13:51"
16452,15,743,2,"2016-03-03 15:13:51"
16453,16,743,3,"2016-03-03 15:13:51"
16454,17,743,2,"2016-03-03 15:13:51"
16455,18,743,1,"2016-03-03 15:13:51"
16456,19,743,5,"2016-03-03 15:13:51"
16457,20,743,3,"2016-03-03 15:13:52"
16458,1,744,3,"2016-03-03 15:14:09"
16459,2,744,3,"2016-03-03 15:14:09"
16460,3,744,4,"2016-03-03 15:14:09"
16461,4,744,2,"2016-03-03 15:14:10"
16462,5,744,5,"2016-03-03 15:14:10"
16463,6,744,3,"2016-03-03 15:14:10"
16464,7,744,2,"2016-03-03 15:14:10"
16465,8,744,2,"2016-03-03 15:14:10"
16466,9,744,4,"2016-03-03 15:14:10"
16467,10,744,1,"2016-03-03 15:14:10"
16468,11,744,3,"2016-03-03 15:14:10"
16469,12,744,3,"2016-03-03 15:14:10"
16470,13,744,3,"2016-03-03 15:14:10"
16471,14,744,1,"2016-03-03 15:14:10"
16472,15,744,2,"2016-03-03 15:14:10"
16473,16,744,2,"2016-03-03 15:14:10"
16474,17,744,2,"2016-03-03 15:14:10"
16475,18,744,1,"2016-03-03 15:14:10"
16476,19,744,4,"2016-03-03 15:14:10"
16477,20,744,1,"2016-03-03 15:14:10"
16478,1,746,1,"2016-03-03 15:14:41"
16479,2,746,5,"2016-03-03 15:14:41"
16480,3,746,5,"2016-03-03 15:14:41"
16481,4,746,1,"2016-03-03 15:14:41"
16482,5,746,5,"2016-03-03 15:14:41"
16483,6,746,5,"2016-03-03 15:14:41"
16484,7,746,1,"2016-03-03 15:14:41"
16485,8,746,1,"2016-03-03 15:14:41"
16486,9,746,5,"2016-03-03 15:14:42"
16487,10,746,1,"2016-03-03 15:14:42"
16488,11,746,5,"2016-03-03 15:14:42"
16489,12,746,3,"2016-03-03 15:14:42"
16490,13,746,5,"2016-03-03 15:14:42"
16491,14,746,1,"2016-03-03 15:14:42"
16492,15,746,1,"2016-03-03 15:14:42"
16493,16,746,1,"2016-03-03 15:14:42"
16494,17,746,1,"2016-03-03 15:14:42"
16495,18,746,1,"2016-03-03 15:14:42"
16496,19,746,1,"2016-03-03 15:14:42"
16497,20,746,1,"2016-03-03 15:14:42"
16498,1,747,2,"2016-03-03 15:14:18"
16499,2,747,4,"2016-03-03 15:14:19"
16500,3,747,3,"2016-03-03 15:14:19"
16501,4,747,3,"2016-03-03 15:14:19"
16502,5,747,1,"2016-03-03 15:14:19"
16503,6,747,2,"2016-03-03 15:14:19"
16504,7,747,4,"2016-03-03 15:14:19"
16505,8,747,3,"2016-03-03 15:14:19"
16506,9,747,5,"2016-03-03 15:14:19"
16507,10,747,4,"2016-03-03 15:14:19"
16508,11,747,2,"2016-03-03 15:14:19"
16509,12,747,2,"2016-03-03 15:14:19"
16510,13,747,5,"2016-03-03 15:14:19"
16511,14,747,4,"2016-03-03 15:14:19"
16512,15,747,1,"2016-03-03 15:14:19"
16513,16,747,2,"2016-03-03 15:14:19"
16514,17,747,2,"2016-03-03 15:14:19"
16515,18,747,5,"2016-03-03 15:14:19"
16516,19,747,4,"2016-03-03 15:14:19"
16517,20,747,5,"2016-03-03 15:14:19"
16518,1,748,1,"2016-03-03 15:20:30"
16519,2,748,5,"2016-03-03 15:20:30"
16520,3,748,2,"2016-03-03 15:20:30"
16521,4,748,3,"2016-03-03 15:20:30"
16522,5,748,4,"2016-03-03 15:20:30"
16523,6,748,3,"2016-03-03 15:20:30"
16524,7,748,3,"2016-03-03 15:20:30"
16525,8,748,3,"2016-03-03 15:20:30"
16526,9,748,2,"2016-03-03 15:20:30"
16527,10,748,2,"2016-03-03 15:20:30"
16528,11,748,2,"2016-03-03 15:20:30"
16529,12,748,4,"2016-03-03 15:20:30"
16530,13,748,3,"2016-03-03 15:20:30"
16531,14,748,4,"2016-03-03 15:20:30"
16532,15,748,2,"2016-03-03 15:20:31"
16533,16,748,4,"2016-03-03 15:20:31"
16534,17,748,2,"2016-03-03 15:20:31"
16535,18,748,2,"2016-03-03 15:20:31"
16536,19,748,1,"2016-03-03 15:20:31"
16537,20,748,2,"2016-03-03 15:20:31"
16538,1,750,4,"2016-03-03 15:24:12"
16539,2,750,5,"2016-03-03 15:24:12"
16540,3,750,4,"2016-03-03 15:24:12"
16541,4,750,1,"2016-03-03 15:24:13"
16542,5,750,3,"2016-03-03 15:24:13"
16543,6,750,1,"2016-03-03 15:24:13"
16544,7,750,1,"2016-03-03 15:24:13"
16545,8,750,1,"2016-03-03 15:24:13"
16546,9,750,5,"2016-03-03 15:24:13"
16547,10,750,5,"2016-03-03 15:24:13"
16548,11,750,5,"2016-03-03 15:24:13"
16549,12,750,4,"2016-03-03 15:24:13"
16550,13,750,4,"2016-03-03 15:24:13"
16551,14,750,1,"2016-03-03 15:24:13"
16552,15,750,1,"2016-03-03 15:24:13"
16553,16,750,1,"2016-03-03 15:24:13"
16554,17,750,1,"2016-03-03 15:24:13"
16555,18,750,1,"2016-03-03 15:24:13"
16556,19,750,5,"2016-03-03 15:24:13"
16557,20,750,1,"2016-03-03 15:24:13"
16558,1,753,4,"2016-03-03 15:23:35"
16559,2,753,5,"2016-03-03 15:23:35"
16560,3,753,5,"2016-03-03 15:23:35"
16561,4,753,1,"2016-03-03 15:23:35"
16562,5,753,3,"2016-03-03 15:23:35"
16563,6,753,1,"2016-03-03 15:23:35"
16564,7,753,1,"2016-03-03 15:23:36"
16565,8,753,1,"2016-03-03 15:23:36"
16566,9,753,5,"2016-03-03 15:23:36"
16567,10,753,1,"2016-03-03 15:23:36"
16568,11,753,5,"2016-03-03 15:23:36"
16569,12,753,5,"2016-03-03 15:23:36"
16570,13,753,2,"2016-03-03 15:23:36"
16571,14,753,1,"2016-03-03 15:23:36"
16572,15,753,2,"2016-03-03 15:23:36"
16573,16,753,1,"2016-03-03 15:23:36"
16574,17,753,1,"2016-03-03 15:23:36"
16575,18,753,1,"2016-03-03 15:23:36"
16576,19,753,5,"2016-03-03 15:23:36"
16577,20,753,1,"2016-03-03 15:23:36"
16578,1,755,3,"2016-03-03 15:24:22"
16579,2,755,5,"2016-03-03 15:24:22"
16580,3,755,3,"2016-03-03 15:24:22"
16581,4,755,1,"2016-03-03 15:24:22"
16582,5,755,5,"2016-03-03 15:24:22"
16583,6,755,2,"2016-03-03 15:24:22"
16584,7,755,1,"2016-03-03 15:24:22"
16585,8,755,3,"2016-03-03 15:24:22"
16586,9,755,5,"2016-03-03 15:24:22"
16587,10,755,1,"2016-03-03 15:24:23"
16588,11,755,3,"2016-03-03 15:24:23"
16589,12,755,5,"2016-03-03 15:24:23"
16590,13,755,3,"2016-03-03 15:24:23"
16591,14,755,1,"2016-03-03 15:24:23"
16592,15,755,1,"2016-03-03 15:24:23"
16593,16,755,1,"2016-03-03 15:24:23"
16594,17,755,1,"2016-03-03 15:24:23"
16595,18,755,1,"2016-03-03 15:24:23"
16596,19,755,5,"2016-03-03 15:24:23"
16597,20,755,1,"2016-03-03 15:24:23"
16598,1,756,2,"2016-03-03 15:31:05"
